POSTCODE,POSTCODE2,POSTCODE_PCDS,LAT,LONG,LEP1,LEP2,COUNTY_CODE,COUNTY_DIST_CODE,WARD_CODE
DL104TB,DL10 4TB,DL10 4TB,54.410737,-1.744967,E37000039,,E10000023,E07000166,E05006294
DL104TD,DL10 4TD,DL10 4TD,54.413523,-1.758426,E37000039,,E10000023,E07000166,E05006294
DL104TE,DL10 4TE,DL10 4TE,54.411080,-1.745627,E37000039,,E10000023,E07000166,E05006294
DL104TF,DL10 4TF,DL10 4TF,54.412537,-1.746783,E37000039,,E10000023,E07000166,E05006294
DL104TG,DL10 4TG,DL10 4TG,54.412020,-1.744568,E37000039,,E10000023,E07000166,E05006294
DL104TH,DL10 4TH,DL10 4TH,54.404198,-1.755754,E37000039,,E10000023,E07000166,E05006294
DL104TJ,DL10 4TJ,DL10 4TJ,54.404076,-1.753536,E37000039,,E10000023,E07000166,E05006294
DL104TL,DL10 4TL,DL10 4TL,54.403379,-1.755466,E37000039,,E10000023,E07000166,E05006294
DL104TN,DL10 4TN,DL10 4TN,54.403603,-1.755172,E37000039,,E10000023,E07000166,E05006294
DL104TP,DL10 4TP,DL10 4TP,54.403444,-1.756282,E37000039,,E10000023,E07000166,E05006294
DL104TQ,DL10 4TQ,DL10 4TQ,54.412047,-1.748912,E37000039,,E10000023,E07000166,E05006294
DL104TR,DL10 4TR,DL10 4TR,54.404306,-1.756123,E37000039,,E10000023,E07000166,E05006294
DL104TT,DL10 4TT,DL10 4TT,54.413525,-1.733178,E37000039,,E10000023,E07000166,E05006292
DL104TU,DL10 4TU,DL10 4TU,54.408235,-1.735409,E37000039,,E10000023,E07000166,E05006292
DL104TW,DL10 4TW,DL10 4TW,54.403633,-1.756358,E37000039,,E10000023,E07000166,E05006294
DL104TX,DL10 4TX,DL10 4TX,54.409211,-1.733692,E37000039,,E10000023,E07000166,E05006294
DL104TY,DL10 4TY,DL10 4TY,54.412016,-1.734167,E37000039,,E10000023,E07000166,E05006292
DL104TZ,DL10 4TZ,DL10 4TZ,54.412771,-1.734378,E37000039,,E10000023,E07000166,E05006292
DL104UA,DL10 4UA,DL10 4UA,54.410798,-1.732003,E37000039,,E10000023,E07000166,E05006292
DL104UB,DL10 4UB,DL10 4UB,54.411123,-1.732648,E37000039,,E10000023,E07000166,E05006292
DL104UD,DL10 4UD,DL10 4UD,54.411175,-1.731692,E37000039,,E10000023,E07000166,E05006292
DL104UE,DL10 4UE,DL10 4UE,54.410051,-1.731638,E37000039,,E10000023,E07000166,E05006292
DL104UF,DL10 4UF,DL10 4UF,54.404450,-1.743305,E37000039,,E10000023,E07000166,E05006294
DL104UG,DL10 4UG,DL10 4UG,54.406603,-1.741335,E37000039,,E10000023,E07000166,E05006294
DL104UH,DL10 4UH,DL10 4UH,54.405279,-1.744270,E37000039,,E10000023,E07000166,E05006294
DL104UJ,DL10 4UJ,DL10 4UJ,54.404898,-1.738342,E37000039,,E10000023,E07000166,E05006294
DL104UL,DL10 4UL,DL10 4UL,54.405609,-1.734609,E37000039,,E10000023,E07000166,E05006292
DL104UN,DL10 4UN,DL10 4UN,54.405646,-1.743236,E37000039,,E10000023,E07000166,E05006294
DL104UP,DL10 4UP,DL10 4UP,54.410305,-1.732761,E37000039,,E10000023,E07000166,E05006292
DL104UQ,DL10 4UQ,DL10 4UQ,54.404972,-1.743487,E37000039,,E10000023,E07000166,E05006294
DL104UR,DL10 4UR,DL10 4UR,54.410189,-1.733193,E37000039,,E10000023,E07000166,E05006292
DL104UT,DL10 4UT,DL10 4UT,54.404861,-1.746075,E37000039,,E10000023,E07000166,E05006294
DL104UW,DL10 4UW,DL10 4UW,54.405932,-1.738489,E37000039,,E10000023,E07000166,E05006294
DL104UZ,DL10 4UZ,DL10 4UZ,54.405199,-1.744487,E37000039,,E10000023,E07000166,E05006294
DL104WA,DL10 4WA,DL10 4WA,54.405199,-1.744487,E37000039,,E10000023,E07000166,E05006294
DL104WB,DL10 4WB,DL10 4WB,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104WQ,DL10 4WQ,DL10 4WQ,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104WR,DL10 4WR,DL10 4WR,54.410468,-1.745764,E37000039,,E10000023,E07000166,E05006294
DL104WS,DL10 4WS,DL10 4WS,54.405199,-1.744487,E37000039,,E10000023,E07000166,E05006294
DL104WT,DL10 4WT,DL10 4WT,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104WU,DL10 4WU,DL10 4WU,54.405199,-1.744487,E37000039,,E10000023,E07000166,E05006294
DL104WW,DL10 4WW,DL10 4WW,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104WX,DL10 4WX,DL10 4WX,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104WY,DL10 4WY,DL10 4WY,54.405199,-1.744487,E37000039,,E10000023,E07000166,E05006294
DL104WZ,DL10 4WZ,DL10 4WZ,54.405199,-1.744487,E37000039,,E10000023,E07000166,E05006294
DL104XA,DL10 4XA,DL10 4XA,54.411071,-1.742154,E37000039,,E10000023,E07000166,E05006294
DL104XB,DL10 4XB,DL10 4XB,54.411139,-1.744357,E37000039,,E10000023,E07000166,E05006294
DL104XD,DL10 4XD,DL10 4XD,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104XE,DL10 4XE,DL10 4XE,54.406608,-1.739502,E37000039,,E10000023,E07000166,E05006294
DL104XF,DL10 4XF,DL10 4XF,54.406608,-1.739502,E37000039,,E10000023,E07000166,E05006294
DL104XG,DL10 4XG,DL10 4XG,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104XH,DL10 4XH,DL10 4XH,54.402563,-1.739034,E37000039,,E10000023,E07000166,E05006294
DL104XJ,DL10 4XJ,DL10 4XJ,54.403280,-1.738090,E37000039,,E10000023,E07000166,E05006294
DL104XL,DL10 4XL,DL10 4XL,54.402281,-1.741424,E37000039,,E10000023,E07000166,E05006294
DL104XN,DL10 4XN,DL10 4XN,54.406608,-1.739502,E37000039,,E10000023,E07000166,E05006294
DL104XP,DL10 4XP,DL10 4XP,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104XQ,DL10 4XQ,DL10 4XQ,54.402385,-1.739636,E37000039,,E10000023,E07000166,E05006294
DL104XR,DL10 4XR,DL10 4XR,54.410468,-1.745764,E37000039,,E10000023,E07000166,E05006294
DL104XS,DL10 4XS,DL10 4XS,54.411071,-1.742154,E37000039,,E10000023,E07000166,E05006294
DL104XT,DL10 4XT,DL10 4XT,54.404179,-1.738085,E37000039,,E10000023,E07000166,E05006294
DL104XU,DL10 4XU,DL10 4XU,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104XW,DL10 4XW,DL10 4XW,54.410468,-1.745764,E37000039,,E10000023,E07000166,E05006294
DL104XX,DL10 4XX,DL10 4XX,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104XY,DL10 4XY,DL10 4XY,54.406608,-1.739502,E37000039,,E10000023,E07000166,E05006294
DL104YA,DL10 4YA,DL10 4YA,54.406608,-1.739502,E37000039,,E10000023,E07000166,E05006294
DL104YB,DL10 4YB,DL10 4YB,54.406608,-1.739502,E37000039,,E10000023,E07000166,E05006294
DL104YD,DL10 4YD,DL10 4YD,54.406608,-1.739502,E37000039,,E10000023,E07000166,E05006294
DL104YE,DL10 4YE,DL10 4YE,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104YF,DL10 4YF,DL10 4YF,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104YJ,DL10 4YJ,DL10 4YJ,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104YL,DL10 4YL,DL10 4YL,54.482789,-1.726162,E37000039,,E10000023,E07000166,E05006289
DL104YN,DL10 4YN,DL10 4YN,54.482968,-1.726006,E37000039,,E10000023,E07000166,E05006289
DL104YP,DL10 4YP,DL10 4YP,54.411433,-1.726637,E37000039,,E10000023,E07000166,E05006292
DL104YQ,DL10 4YQ,DL10 4YQ,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104YS,DL10 4YS,DL10 4YS,54.411469,-1.726637,E37000039,,E10000023,E07000166,E05006292
DL104YT,DL10 4YT,DL10 4YT,54.411002,-1.735114,E37000039,,E10000023,E07000166,E05006294
DL104YU,DL10 4YU,DL10 4YU,54.410308,-1.734055,E37000039,,E10000023,E07000166,E05006294
DL104YW,DL10 4YW,DL10 4YW,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL104YX,DL10 4YX,DL10 4YX,54.410320,-1.735318,E37000039,,E10000023,E07000166,E05006294
DL104YY,DL10 4YY,DL10 4YY,54.411127,-1.734435,E37000039,,E10000023,E07000166,E05006294
DL104YZ,DL10 4YZ,DL10 4YZ,54.411036,-1.734050,E37000039,,E10000023,E07000166,E05006294
DL104ZD,DL10 4ZD,DL10 4ZD,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL105AA,DL10 5AA,DL10 5AA,54.408451,-1.727535,E37000039,,E10000023,E07000166,E05006293
DL105AB,DL10 5AB,DL10 5AB,54.408049,-1.728724,E37000039,,E10000023,E07000166,E05006293
DL105AD,DL10 5AD,DL10 5AD,54.408525,-1.728228,E37000039,,E10000023,E07000166,E05006293
DL105AE,DL10 5AE,DL10 5AE,54.408520,-1.726271,E37000039,,E10000023,E07000166,E05006293
DL105AF,DL10 5AF,DL10 5AF,54.408741,-1.724636,E37000039,,E10000023,E07000166,E05006293
DL105AG,DL10 5AG,DL10 5AG,54.408850,-1.724959,E37000039,,E10000023,E07000166,E05006293
DL105AH,DL10 5AH,DL10 5AH,54.409744,-1.726802,E37000039,,E10000023,E07000166,E05006293
DL105AJ,DL10 5AJ,DL10 5AJ,54.410376,-1.724441,E37000039,,E10000023,E07000166,E05006293
DL105AL,DL10 5AL,DL10 5AL,54.409954,-1.724258,E37000039,,E10000023,E07000166,E05006293
DL105AN,DL10 5AN,DL10 5AN,54.411443,-1.723416,E37000039,,E10000023,E07000166,E05006293
DL105AP,DL10 5AP,DL10 5AP,54.411107,-1.725028,E37000039,,E10000023,E07000166,E05006292
DL105AQ,DL10 5AQ,DL10 5AQ,54.409165,-1.725435,E37000039,,E10000023,E07000166,E05006293
DL105AR,DL10 5AR,DL10 5AR,54.412120,-1.724475,E37000039,,E10000023,E07000166,E05006292
DL105AS,DL10 5AS,DL10 5AS,54.412746,-1.723177,E37000039,,E10000023,E07000166,E05006292
DL105AT,DL10 5AT,DL10 5AT,54.412633,-1.724949,E37000039,,E10000023,E07000166,E05006292
DL105AU,DL10 5AU,DL10 5AU,54.412535,-1.725335,E37000039,,E10000023,E07000166,E05006292
DL105AW,DL10 5AW,DL10 5AW,54.412082,-1.723412,E37000039,,E10000023,E07000166,E05006293
DL105AX,DL10 5AX,DL10 5AX,54.409513,-1.727990,E37000039,,E10000023,E07000166,E05006292
DL105AY,DL10 5AY,DL10 5AY,54.411495,-1.722184,E37000039,,E10000023,E07000166,E05006293
DL105AZ,DL10 5AZ,DL10 5AZ,54.409988,-1.727509,E37000039,,E10000023,E07000166,E05006292
DL105BG,DL10 5BG,DL10 5BG,54.410403,-1.720619,E37000039,,E10000023,E07000166,E05006293
DL105BH,DL10 5BH,DL10 5BH,54.411035,-1.720837,E37000039,,E10000023,E07000166,E05006293
DL105BJ,DL10 5BJ,DL10 5BJ,54.410685,-1.722097,E37000039,,E10000023,E07000166,E05006293
DL105BL,DL10 5BL,DL10 5BL,54.410627,-1.720032,E37000039,,E10000023,E07000166,E05006293
DL105BN,DL10 5BN,DL10 5BN,54.410793,-1.718167,E37000039,,E10000023,E07000166,E05006293
DL105BP,DL10 5BP,DL10 5BP,54.411419,-1.715920,E37000039,,E10000023,E07000166,E05006293
DL105BQ,DL10 5BQ,DL10 5BQ,54.410073,-1.721346,E37000039,,E10000023,E07000166,E05006293
DL105BW,DL10 5BW,DL10 5BW,54.411513,-1.714772,E37000039,,E10000023,E07000166,E05006293
DL105DA,DL10 5DA,DL10 5DA,54.411716,-1.717098,E37000039,,E10000023,E07000166,E05006293
DL105DB,DL10 5DB,DL10 5DB,54.411725,-1.713215,E37000039,,E10000023,E07000166,E05006293
DL105DD,DL10 5DD,DL10 5DD,54.414001,-1.710287,E37000039,,E10000023,E07000166,E05006276
DL105DE,DL10 5DE,DL10 5DE,54.409702,-1.724122,E37000039,,E10000023,E07000166,E05006293
DL105DH,DL10 5DH,DL10 5DH,54.412434,-1.720436,E37000039,,E10000023,E07000166,E05006293
DL105DJ,DL10 5DJ,DL10 5DJ,54.411803,-1.719485,E37000039,,E10000023,E07000166,E05006293
DL105DL,DL10 5DL,DL10 5DL,54.411471,-1.719595,E37000039,,E10000023,E07000166,E05006293
DL105DN,DL10 5DN,DL10 5DN,54.411932,-1.720871,E37000039,,E10000023,E07000166,E05006293
DL105DP,DL10 5DP,DL10 5DP,54.417415,-1.698798,E37000039,,E10000023,E07000166,E05006288
DL105DR,DL10 5DR,DL10 5DR,54.417740,-1.695621,E37000039,,E10000023,E07000166,E05006288
DL105DS,DL10 5DS,DL10 5DS,54.417959,-1.693616,E37000039,,E10000023,E07000166,E05006288
DL105DT,DL10 5DT,DL10 5DT,54.418205,-1.694986,E37000039,,E10000023,E07000166,E05006288
DL105DU,DL10 5DU,DL10 5DU,54.418636,-1.694875,E37000039,,E10000023,E07000166,E05006288
DL105DX,DL10 5DX,DL10 5DX,54.418559,-1.692795,E37000039,,E10000023,E07000166,E05006288
DL105DY,DL10 5DY,DL10 5DY,54.418238,-1.690331,E37000039,,E10000023,E07000166,E05006288
DL105DZ,DL10 5DZ,DL10 5DZ,54.419439,-1.688797,E37000039,,E10000023,E07000166,E05006288
DL105EA,DL10 5EA,DL10 5EA,54.419716,-1.688317,E37000039,,E10000023,E07000166,E05006288
DL105EB,DL10 5EB,DL10 5EB,54.421326,-1.685469,E37000039,,E10000023,E07000166,E05006288
DL105ED,DL10 5ED,DL10 5ED,54.425829,-1.685666,E37000039,,E10000023,E07000166,E05006280
DL105EE,DL10 5EE,DL10 5EE,54.428589,-1.675780,E37000039,,E10000023,E07000166,E05006288
DL105EF,DL10 5EF,DL10 5EF,54.422266,-1.677140,E37000039,,E10000023,E07000166,E05006288
DL105EG,DL10 5EG,DL10 5EG,54.425127,-1.668270,E37000039,,E10000023,E07000166,E05006288
DL105EH,DL10 5EH,DL10 5EH,54.424586,-1.664591,E37000039,,E10000023,E07000166,E05006288
DL105EJ,DL10 5EJ,DL10 5EJ,54.417780,-1.693694,E37000039,,E10000023,E07000166,E05006288
DL105EQ,DL10 5EQ,DL10 5EQ,54.427012,-1.667669,E37000039,,E10000023,E07000166,E05006288
DL105ER,DL10 5ER,DL10 5ER,54.432356,-1.686587,E37000039,,E10000023,E07000166,E05006280
DL105ES,DL10 5ES,DL10 5ES,54.424524,-1.698884,E37000039,,E10000023,E07000166,E05006280
DL105ET,DL10 5ET,DL10 5ET,54.443331,-1.705192,E37000039,,E10000023,E07000166,E05006280
DL105EX,DL10 5EX,DL10 5EX,54.414878,-1.739533,E37000039,,E10000023,E07000166,E05006280
DL105EY,DL10 5EY,DL10 5EY,54.418282,-1.747780,E37000039,,E10000023,E07000166,E05006280
DL105EZ,DL10 5EZ,DL10 5EZ,54.429352,-1.768667,E37000039,,E10000023,E07000166,E05006280
DL105FB,DL10 5FB,DL10 5FB,54.409259,-1.723031,E37000039,,E10000023,E07000166,E05006293
DL105GZ,DL10 5GZ,DL10 5GZ,54.431214,-1.715283,E37000039,,E10000023,E07000166,E05006280
DL105HA,DL10 5HA,DL10 5HA,54.436988,-1.749870,E37000039,,E10000023,E07000166,E05006280
DL105HB,DL10 5HB,DL10 5HB,54.429687,-1.752581,E37000039,,E10000023,E07000166,E05006280
DL105HD,DL10 5HD,DL10 5HD,54.427902,-1.741278,E37000039,,E10000023,E07000166,E05006280
DL105HE,DL10 5HE,DL10 5HE,54.425404,-1.732546,E37000039,,E10000023,E07000166,E05006280
DL105HF,DL10 5HF,DL10 5HF,54.427723,-1.728447,E37000039,,E10000023,E07000166,E05006280
DL105HG,DL10 5HG,DL10 5HG,54.427994,-1.725710,E37000039,,E10000023,E07000166,E05006280
DL105HH,DL10 5HH,DL10 5HH,54.430142,-1.725665,E37000039,,E10000023,E07000166,E05006280
DL105HJ,DL10 5HJ,DL10 5HJ,54.426057,-1.727557,E37000039,,E10000023,E07000166,E05006280
DL105HL,DL10 5HL,DL10 5HL,54.431901,-1.745030,E37000039,,E10000023,E07000166,E05006280
DL105HN,DL10 5HN,DL10 5HN,54.429570,-1.719364,E37000039,,E10000023,E07000166,E05006280
DL105HP,DL10 5HP,DL10 5HP,54.421866,-1.722375,E37000039,,E10000023,E07000166,E05006280
DL105HQ,DL10 5HQ,DL10 5HQ,54.429147,-1.727089,E37000039,,E10000023,E07000166,E05006280
DL105HR,DL10 5HR,DL10 5HR,54.422987,-1.713082,E37000039,,E10000023,E07000166,E05006280
DL105HS,DL10 5HS,DL10 5HS,54.426626,-1.728694,E37000039,,E10000023,E07000166,E05006280
DL105HT,DL10 5HT,DL10 5HT,54.417797,-1.722626,E37000039,,E10000023,E07000166,E05006280
DL105HU,DL10 5HU,DL10 5HU,54.417435,-1.725340,E37000039,,E10000023,E07000166,E05006280
DL105HW,DL10 5HW,DL10 5HW,54.428228,-1.717654,E37000039,,E10000023,E07000166,E05006280
DL105HX,DL10 5HX,DL10 5HX,54.423056,-1.716095,E37000039,,E10000023,E07000166,E05006280
DL105HY,DL10 5HY,DL10 5HY,54.431210,-1.717195,E37000039,,E10000023,E07000166,E05006280
DL105HZ,DL10 5HZ,DL10 5HZ,54.431514,-1.715905,E37000039,,E10000023,E07000166,E05006280
DL105JA,DL10 5JA,DL10 5JA,54.426431,-1.706793,E37000039,,E10000023,E07000166,E05006280
DL105JB,DL10 5JB,DL10 5JB,54.438325,-1.720090,E37000039,,E10000023,E07000166,E05006280
DL105JD,DL10 5JD,DL10 5JD,54.441905,-1.729302,E37000039,,E10000023,E07000166,E05006280
DL105JE,DL10 5JE,DL10 5JE,54.439622,-1.724715,E37000039,,E10000023,E07000166,E05006280
DL105JF,DL10 5JF,DL10 5JF,54.439995,-1.719493,E37000039,,E10000023,E07000166,E05006280
DL105JG,DL10 5JG,DL10 5JG,54.440392,-1.719953,E37000039,,E10000023,E07000166,E05006280
DL105JH,DL10 5JH,DL10 5JH,54.439547,-1.716150,E37000039,,E10000023,E07000166,E05006280
DL105JJ,DL10 5JJ,DL10 5JJ,54.441073,-1.719054,E37000039,,E10000023,E07000166,E05006280
DL105JL,DL10 5JL,DL10 5JL,54.441602,-1.718680,E37000039,,E10000023,E07000166,E05006280
DL105JN,DL10 5JN,DL10 5JN,54.441829,-1.719758,E37000039,,E10000023,E07000166,E05006280
DL105JP,DL10 5JP,DL10 5JP,54.447335,-1.722404,E37000039,,E10000023,E07000166,E05006280
DL105JQ,DL10 5JQ,DL10 5JQ,54.440352,-1.718319,E37000039,,E10000023,E07000166,E05006280
DL105JR,DL10 5JR,DL10 5JR,54.451347,-1.735902,E37000039,,E10000023,E07000166,E05006280
DL105JS,DL10 5JS,DL10 5JS,54.450802,-1.737278,E37000039,,E10000023,E07000166,E05006280
DL105JT,DL10 5JT,DL10 5JT,54.450432,-1.736178,E37000039,,E10000023,E07000166,E05006280
DL105JU,DL10 5JU,DL10 5JU,54.453861,-1.738955,E37000039,,E10000023,E07000166,E05006280
DL105JW,DL10 5JW,DL10 5JW,54.443226,-1.717698,E37000039,,E10000023,E07000166,E05006280
DL105JX,DL10 5JX,DL10 5JX,54.453610,-1.739312,E37000039,,E10000023,E07000166,E05006280
DL105JY,DL10 5JY,DL10 5JY,54.455040,-1.744038,E37000039,,E10000023,E07000166,E05006280
DL105JZ,DL10 5JZ,DL10 5JZ,54.453938,-1.754132,E37000039,,E10000023,E07000166,E05006280
DL105LA,DL10 5LA,DL10 5LA,54.457821,-1.750499,E37000039,,E10000023,E07000166,E05006280
DL105LB,DL10 5LB,DL10 5LB,54.462482,-1.757706,E37000039,,E10000023,E07000166,E05006280
DL105LD,DL10 5LD,DL10 5LD,54.462482,-1.757706,E37000039,,E10000023,E07000166,E05006280
DL105LE,DL10 5LE,DL10 5LE,54.460238,-1.736517,E37000039,,E10000023,E07000166,E05006280
DL105LF,DL10 5LF,DL10 5LF,54.448462,-1.690350,E37000039,,E10000023,E07000166,E05006280
DL105LG,DL10 5LG,DL10 5LG,54.444126,-1.695672,E37000039,,E10000023,E07000166,E05006280
DL105LH,DL10 5LH,DL10 5LH,54.450690,-1.693742,E37000039,,E10000023,E07000166,E05006280
DL105LJ,DL10 5LJ,DL10 5LJ,54.450540,-1.709397,E37000039,,E10000023,E07000166,E05006280
DL105LL,DL10 5LL,DL10 5LL,54.452385,-1.706823,E37000039,,E10000023,E07000166,E05006280
DL105LN,DL10 5LN,DL10 5LN,54.436906,-1.701646,E37000039,,E10000023,E07000166,E05006280
DL105LP,DL10 5LP,DL10 5LP,54.442628,-1.679709,E37000039,,E10000023,E07000166,E05006288
DL105LQ,DL10 5LQ,DL10 5LQ,54.441558,-1.696709,E37000039,,E10000023,E07000166,E05006280
DL105LR,DL10 5LR,DL10 5LR,54.439980,-1.716718,E37000039,,E10000023,E07000166,E05006280
DL105LW,DL10 5LW,DL10 5LW,54.428812,-1.725704,E37000039,,E10000023,E07000166,E05006280
DL105LX,DL10 5LX,DL10 5LX,54.471298,-1.693165,E37000039,,E10000023,E07000166,E05006286
DL105LY,DL10 5LY,DL10 5LY,54.471232,-1.692755,E37000039,,E10000023,E07000166,E05006286
DL105LZ,DL10 5LZ,DL10 5LZ,54.471475,-1.696457,E37000039,,E10000023,E07000166,E05006286
DL105NA,DL10 5NA,DL10 5NA,54.471205,-1.695465,E37000039,,E10000023,E07000166,E05006286
DL105NB,DL10 5NB,DL10 5NB,54.471114,-1.695873,E37000039,,E10000023,E07000166,E05006286
DL105ND,DL10 5ND,DL10 5ND,54.471127,-1.697555,E37000039,,E10000023,E07000166,E05006286
DL105NE,DL10 5NE,DL10 5NE,54.470958,-1.694717,E37000039,,E10000023,E07000166,E05006286
DL105NF,DL10 5NF,DL10 5NF,54.470082,-1.692218,E37000039,,E10000023,E07000166,E05006286
DL105NG,DL10 5NG,DL10 5NG,54.470974,-1.676355,E37000039,,E10000023,E07000166,E05006286
DL105NH,DL10 5NH,DL10 5NH,54.468078,-1.669019,E37000039,,E10000023,E07000166,E05006274
DL105NJ,DL10 5NJ,DL10 5NJ,54.467258,-1.675027,E37000039,,E10000023,E07000166,E05006286
DL105NL,DL10 5NL,DL10 5NL,54.463660,-1.673883,E37000039,,E10000023,E07000166,E05006286
DL105NN,DL10 5NN,DL10 5NN,54.460761,-1.703000,E37000039,,E10000023,E07000166,E05006286
DL105NP,DL10 5NP,DL10 5NP,54.465108,-1.697824,E37000039,,E10000023,E07000166,E05006286
DL105NQ,DL10 5NQ,DL10 5NQ,54.476000,-1.670822,E37000039,,E10000023,E07000166,E05006286
DL105NR,DL10 5NR,DL10 5NR,54.472180,-1.698211,E37000039,,E10000023,E07000166,E05006286
DL105NS,DL10 5NS,DL10 5NS,54.471786,-1.694520,E37000039,,E10000023,E07000166,E05006286
DL105NT,DL10 5NT,DL10 5NT,54.464687,-1.698991,E37000039,,E10000023,E07000166,E05006286
DL105NU,DL10 5NU,DL10 5NU,54.469398,-1.692661,E37000039,,E10000023,E07000166,E05006286
DL105NW,DL10 5NW,DL10 5NW,54.454806,-1.693542,E37000039,,E10000023,E07000166,E05006288
DL105NX,DL10 5NX,DL10 5NX,54.471954,-1.693892,E37000039,,E10000023,E07000166,E05006286
DL105NY,DL10 5NY,DL10 5NY,54.460459,-1.704683,E37000039,,E10000023,E07000166,E05006286
DL105PA,DL10 5PA,DL10 5PA,54.470366,-1.695215,E37000039,,E10000023,E07000166,E05006286
DL105PB,DL10 5PB,DL10 5PB,54.469568,-1.695916,E37000039,,E10000023,E07000166,E05006286
DL105PD,DL10 5PD,DL10 5PD,54.469307,-1.695424,E37000039,,E10000023,E07000166,E05006286
DL105PE,DL10 5PE,DL10 5PE,54.467637,-1.696331,E37000039,,E10000023,E07000166,E05006286
DL105PF,DL10 5PF,DL10 5PF,54.467313,-1.695963,E37000039,,E10000023,E07000166,E05006286
DL105PG,DL10 5PG,DL10 5PG,54.465302,-1.697058,E37000039,,E10000023,E07000166,E05006286
DL105PH,DL10 5PH,DL10 5PH,54.466511,-1.701841,E37000039,,E10000023,E07000166,E05006286
DL105PJ,DL10 5PJ,DL10 5PJ,54.468553,-1.725262,E37000039,,E10000023,E07000166,E05006286
DL105PL,DL10 5PL,DL10 5PL,54.479203,-1.730229,E37000039,,E10000023,E07000166,E05006289
DL105PN,DL10 5PN,DL10 5PN,54.471576,-1.715914,E37000039,,E10000023,E07000166,E05006286
DL105PP,DL10 5PP,DL10 5PP,54.471032,-1.699130,E37000039,,E10000023,E07000166,E05006286
DL105PQ,DL10 5PQ,DL10 5PQ,54.469493,-1.694697,E37000039,,E10000023,E07000166,E05006286
DL105PR,DL10 5PR,DL10 5PR,54.464707,-1.699031,E37000039,,E10000023,E07000166,E05006286
DL105PS,DL10 5PS,DL10 5PS,54.482917,-1.690013,E37000039,,E10000023,E07000166,E05006286
DL105PT,DL10 5PT,DL10 5PT,54.468037,-1.694492,E37000039,,E10000023,E07000166,E05006286
DL105PW,DL10 5PW,DL10 5PW,54.483673,-1.701229,E37000039,,E10000023,E07000166,E05006286
DL105PX,DL10 5PX,DL10 5PX,54.479240,-1.730738,E37000039,,E10000023,E07000166,E05006289
DL105QA,DL10 5QA,DL10 5QA,54.412495,-1.715782,E37000039,,E10000023,E07000166,E05006293
DL105QB,DL10 5QB,DL10 5QB,54.413164,-1.717596,E37000039,,E10000023,E07000166,E05006293
DL105QD,DL10 5QD,DL10 5QD,54.413180,-1.716348,E37000039,,E10000023,E07000166,E05006293
DL105QE,DL10 5QE,DL10 5QE,54.412222,-1.717957,E37000039,,E10000023,E07000166,E05006293
DL105QF,DL10 5QF,DL10 5QF,54.412318,-1.716816,E37000039,,E10000023,E07000166,E05006293
DL105QG,DL10 5QG,DL10 5QG,54.413150,-1.715254,E37000039,,E10000023,E07000166,E05006293
DL105QN,DL10 5QN,DL10 5QN,54.472799,-1.693886,E37000039,,E10000023,E07000166,E05006286
DL105QQ,DL10 5QQ,DL10 5QQ,54.413182,-1.713775,E37000039,,E10000023,E07000166,E05006293
DL105QW,DL10 5QW,DL10 5QW,54.472062,-1.693329,E37000039,,E10000023,E07000166,E05006286
DL105WW,DL10 5WW,DL10 5WW,54.472088,-1.693536,E37000039,,E10000023,E07000166,E05006286
DL105WX,DL10 5WX,DL10 5WX,54.472088,-1.693536,E37000039,,E10000023,E07000166,E05006286
DL105WY,DL10 5WY,DL10 5WY,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL105WZ,DL10 5WZ,DL10 5WZ,54.410468,-1.745764,E37000039,,E10000023,E07000166,E05006294
DL105YA,DL10 5YA,DL10 5YA,54.410468,-1.745764,E37000039,,E10000023,E07000166,E05006294
DL105YB,DL10 5YB,DL10 5YB,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL105YD,DL10 5YD,DL10 5YD,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL105YE,DL10 5YE,DL10 5YE,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL105YF,DL10 5YF,DL10 5YF,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
DL105YG,DL10 5YG,DL10 5YG,54.410459,-1.745748,E37000039,,E10000023,E07000166,E05006294
